image,caption
COCO_train2014_000000020677.jpg,"The small bird with the blue tail sits near a water dish ."
COCO_train2014_000000366799.jpg,"A white plate topped with food on top of a table ."
COCO_train2014_000000366799.jpg,"exotic cuisine on a white plate and white wine"
COCO_train2014_000000366799.jpg,"A plate of food is positioned in clear site of bottled wine ."
COCO_train2014_000000366799.jpg,"A plate of food next to glasses and bottles of wine ."
COCO_train2014_000000366799.jpg,"A full dinner plate with a glass of wine ."
COCO_train2014_000000091378.jpg,"Two men playing Frisbee in a grassy park ."
COCO_train2014_000000091378.jpg,"A couple of people playing a game of frisbee in a park ."
COCO_train2014_000000091378.jpg,"Two young guys playing frisbee in a park ."
COCO_train2014_000000091378.jpg,"Two men playing with a frisbee in a field ."
COCO_train2014_000000091378.jpg,"Two people are throwing a Frisbee in a field ."
COCO_train2014_000000412788.jpg,"The man in the picture is reaching toward a frisbee ."
COCO_train2014_000000412788.jpg,"a man is throwing a disk in a field"
COCO_train2014_000000412788.jpg,"a young man is preparing to catch a frisbee"
COCO_train2014_000000412788.jpg,"A man standing in grass with arms reaching forward toward a Frisbee in the air , near a yellow pole and electrical lines ."
COCO_train2014_000000412788.jpg,"A college student throws a frisbee in a field"
COCO_train2014_000000162343.jpg,"a black and white bathroom with a white sink"
COCO_train2014_000000162343.jpg,"A modern bathroom with a sink and oval shaped mirror ."
COCO_train2014_000000162343.jpg,"A black and white modern bathroom showing he sink and mirror"
COCO_train2014_000000162343.jpg,"A bathroom is black with a white sink ."
COCO_train2014_000000162343.jpg,"A picture of a sink in the bathroom ."
COCO_train2014_000000483272.jpg,"A herd of sheep grazing on top of dry grass ."
COCO_train2014_000000483272.jpg,"a bellwether ram stands guard over a flock of sheep"
COCO_train2014_000000483272.jpg,"The animals are all in the barn together ."
COCO_train2014_000000483272.jpg,"A group of sheep gathered together standing next to a donkey ."
COCO_train2014_000000483272.jpg,"A large group of sheep and a donkey ."
COCO_train2014_000000215493.jpg,"Closeup of a brown and white horse in reigns ."
COCO_train2014_000000215493.jpg,"a close up of a horse on a city street"
COCO_train2014_000000215493.jpg,"Two horses pulls a chariot with people on the street ."
COCO_train2014_000000215493.jpg,"One brown and one white horse , with people walking in the bathroom ."
COCO_train2014_000000215493.jpg,"Two horses with harnesses on hitched together ."
COCO_train2014_000000123694.jpg,"On the table are alcohol wipes and bandaids"
COCO_train2014_000000123694.jpg,"A small metal pair of scissors on a black surface ."
COCO_train2014_000000123694.jpg,"A pair of scissors next to some medical supplies ."
COCO_train2014_000000123694.jpg,"A pile of band aids and medical supplies ."
COCO_train2014_000000123694.jpg,"A table topped with medical aid items and scissors ."
COCO_train2014_000000047804.jpg,"Surfer cresting the very top of a wave"
COCO_train2014_000000047804.jpg,"A fish jumps out of a wave in the sun"
COCO_train2014_000000047804.jpg,"Surfer kicking up a large wave on green ocean water ."
COCO_train2014_000000047804.jpg,"A fish or dolphin is splashing in a wave ."
COCO_train2014_000000047804.jpg,"A surfboarder is at the beach riding a wave ."
COCO_train2014_000000480192.jpg,"A man holding a tennis racquet up to the sky ."
COCO_train2014_000000480192.jpg,"A man holding a tennis racket on a tennis court"
COCO_train2014_000000480192.jpg,"Unengaged tennis player waiting for ball to arrive ."
COCO_train2014_000000480192.jpg,"A man in an orange and matching cap and pants inspecting his tennis racket ."
COCO_train2014_000000480192.jpg,"A man holding up a tennis racket on a court ."
COCO_train2014_000000004394.jpg,"A fire hydrant in the winter covered almost completely in snow ."
COCO_train2014_000000004394.jpg,"Snow piled up on and around a fire hydrant by a fence ."
COCO_train2014_000000004394.jpg,"The fire hydrant is covered in too much snow ."
COCO_train2014_000000004394.jpg,"The fire hydrant is partially buried under the snow ."
COCO_train2014_000000004394.jpg,"A yellow fire hydrant is nearly covered with deep snow ."
COCO_train2014_000000517748.jpg,"A plate of fruits on a plate on a table ."
COCO_train2014_000000517748.jpg,"some grapes and some other fruits on a plate"
COCO_train2014_000000517748.jpg,"A pile of grapes sitting on top of a table ."
COCO_train2014_000000517748.jpg,"a plate wit hsome grapes on it"
COCO_train2014_000000517748.jpg,"Plates an baskets of fruit , including grapes , oranges , and a mango ."
COCO_train2014_000000493251.jpg,"a big blue airplane that is on a run way"
COCO_train2014_000000493251.jpg,"A large blue jetliner sitting on top of a tarmac ."
COCO_train2014_000000493251.jpg,"A blue plane sitting on a runway , with a mountain in back ."
COCO_train2014_000000493251.jpg,"The plane is sitting on the runway in front of the mountains ."
COCO_train2014_000000493251.jpg,"A blue and white jet airliner on runway next to mountains ."
COCO_train2014_000000362658.jpg,"A woman sits on a bench under a tree beside a dog ."
COCO_train2014_000000362658.jpg,"There is a woman sitting on the park bench ."
COCO_train2014_000000362658.jpg,"A girl is sitting on a bench by a dog ."
COCO_train2014_000000362658.jpg,"A woman seated on a bench near a tree with a dog ."
COCO_train2014_000000362658.jpg,"A woman sits on a bench under a tree ."
COCO_train2014_000000572411.jpg,"A small red passenger train that is on a set of tracks and going through a grass covered hill area ."
COCO_train2014_000000572411.jpg,"A small train filled with people on the tracks ."
COCO_train2014_000000572411.jpg,"A small passenger train with open windows takes tourists down a country hill ."
COCO_train2014_000000572411.jpg,"A little red train with passengers rolling down the track ."
COCO_train2014_000000572411.jpg,"People are riding in a small red train ."
COCO_train2014_000000351242.jpg,"A plate topped with three hot dogs on buns ."
COCO_train2014_000000351242.jpg,"A plate with hot dogs and condiments laying on a table ."
COCO_train2014_000000351242.jpg,"Hamburgers with ketchup and mustard on a picnic table near a pool ."
COCO_train2014_000000351242.jpg,"A plate with hotdogs on a table next to some condiments ."
COCO_train2014_000000351242.jpg,"A group of hotdogs that are sitting on a table ."
COCO_train2014_000000102163.jpg,"A white sink and window in a room ."
COCO_train2014_000000102163.jpg,"A bathroom which has a sink , window and mirror ."
COCO_train2014_000000102163.jpg,"A small bathroom with yellow tile accented with white ."
COCO_train2014_000000102163.jpg,"A dingy yellow tiled bathroom is shown in dim light ."
COCO_train2014_000000102163.jpg,"A white sink in a bathroom next to an open window ."
COCO_train2014_000000289654.jpg,"A bathroom all in white , toilet , sink , tub and window ."
COCO_train2014_000000289654.jpg,"The sink , bathtub , toilet , walls , and floor are all white in this bathroom ."
COCO_train2014_000000289654.jpg,"A bathroom decorated all in white sits in an uninhabited house ."
COCO_train2014_000000289654.jpg,"A white bathroom with white walls and white tile floor ."
COCO_train2014_000000289654.jpg,"A white toilet sitting next to a sink and tub ."
COCO_train2014_000000001558.jpg,"A cookie sitting on top of a white plate ."
COCO_train2014_000000001558.jpg,"In flight salad and croissant sandwich with cookie"
COCO_train2014_000000001558.jpg,"A sandwich , cookie , salad and other food items are on a tray ."
COCO_train2014_000000001558.jpg,"A croissant sandwich and a cookie on a tray ."
COCO_train2014_000000001558.jpg,"A display of a croissant sandwich , cookie , and liquor ."
COCO_train2014_000000558124.jpg,"A white truck that is sitting in the street ."
COCO_train2014_000000558124.jpg,"A truck drives in front a bus on a busy city street ."
COCO_train2014_000000558124.jpg,"A large truck driving down a city road ."
COCO_train2014_000000558124.jpg,"A large truck turning onto a road in a city ."
COCO_train2014_000000558124.jpg,"A tractor truck making a right turn on a street ."
COCO_train2014_000000149220.jpg,"A group of cows standing on top of a lush green field ."
COCO_train2014_000000149220.jpg,"A close up of a goat with curved horns , and other goats standing next to it ."
COCO_train2014_000000149220.jpg,"Two animals that are standing in the grass ."
COCO_train2014_000000149220.jpg,"A group of sheep are near a wire fence ."
COCO_train2014_000000149220.jpg,"The head of a sheep and a dog are peeking over the fence ."
COCO_train2014_000000536555.jpg,"two cats on some sort of platform looking"
COCO_train2014_000000536555.jpg,"A cat with a stern look sitting on a suit case ."
COCO_train2014_000000536555.jpg,"a couple of cats sit on top of a bag"
COCO_train2014_000000536555.jpg,"a black and white cat and a black brown and white one sitting on a suitcase"
COCO_train2014_000000536555.jpg,"Two white and black cats are sitting on a luggage bag ."
COCO_train2014_000000016119.jpg,"A black bear standing on a green field next to a bucket ."
COCO_train2014_000000016119.jpg,"There is a bear sniffing an overturned bucket"
COCO_train2014_000000016119.jpg,"Black bear sniffing a metal pail while standing next to a red bowl of water ."
COCO_train2014_000000016119.jpg,"A bear looking at a barrel and a plate ."
COCO_train2014_000000016119.jpg,"A bear investigating a large metal bucket near his water bowl ."
COCO_train2014_000000292907.jpg,"a number of benches near one another in a building"
COCO_train2014_000000292907.jpg,"looks like a sanctuary of a church but I 'm not sure"
COCO_train2014_000000292907.jpg,"A picture on the wall at a church with pews ."
COCO_train2014_000000292907.jpg,"a set of chair sin a small white church"
COCO_train2014_000000292907.jpg,"A view of a church with , a blue painted ceiling ."
COCO_train2014_000000047281.jpg,"A sign with lots of stickers and posters attached to it ."
COCO_train2014_000000047281.jpg,"The back of a street sign plastered with show bills and a city street in the background"
COCO_train2014_000000047281.jpg,"Some street `` furniture '' with graffiti and posters in an urban area ."
COCO_train2014_000000047281.jpg,"The back of a sign that has some stickers on it ."
COCO_train2014_000000047281.jpg,"some stickers on a sign in the city"
COCO_train2014_000000356522.jpg,"A chocolate cake topped with lit pink candles ."
COCO_train2014_000000356522.jpg,"A girl standing behind a cake full of candles ."
COCO_train2014_000000356522.jpg,"a birthday cake covered with a lot of candles"
COCO_train2014_000000356522.jpg,"A young girl sitting in the dark before a lit birthday cake ."
COCO_train2014_000000356522.jpg,"A little girl sits in darkness behind a birthday cake with lots of lit candles ."
COCO_train2014_000000516268.jpg,"A playground area with some benches and a play area"
COCO_train2014_000000516268.jpg,"Several wooden benches lined up together on the ground ."
COCO_train2014_000000516268.jpg,"Benches and basketball hoops in a park in the winter ."
COCO_train2014_000000516268.jpg,"A park with several benches and monkey bars , surrounded by fences"
COCO_train2014_000000516268.jpg,"An empty playground with three small wood benches and money bars ."
COCO_train2014_000000074127.jpg,"three women and a child are in a kitchen making some food"
COCO_train2014_000000074127.jpg,"Three women are preparing food in a kitchen with a child watching attentively ."
COCO_train2014_000000074127.jpg,"Women in a kitchen filled with dishes and small appliances ."
COCO_train2014_000000074127.jpg,"Several women cooking in a kitchen and one holding a baby ."
COCO_train2014_000000074127.jpg,"A woman preparing food in a kitchen on a table ."
COCO_train2014_000000265414.jpg,"Two giraffe stand together as one of them looks to the sky ."
COCO_train2014_000000265414.jpg,"Two giraffes standing with rocks , dirt , and trees"
COCO_train2014_000000265414.jpg,"Two giraffes are standing together and one is rubbing its head on the other ones neck ."
COCO_train2014_000000265414.jpg,"Two giraffes are currently canoodling at the zoo"
COCO_train2014_000000265414.jpg,"there are two giraffes that are rubbing their heads together"
COCO_train2014_000000029943.jpg,"two people in hats and goggles on skis in the snow"
COCO_train2014_000000029943.jpg,"A couple of skiers on a big snowy hill ."
COCO_train2014_000000029943.jpg,"Two men skiing downhill next to each other ."
COCO_train2014_000000029943.jpg,"A couple of people on skis in the snow ."
COCO_train2014_000000029943.jpg,"Two men acting silly as they ski downhill ."
COCO_train2014_000000241803.jpg,"A black tray filled with different flavored donuts ."
COCO_train2014_000000241803.jpg,"Several varied pastries on display with icing and toppings ."
COCO_train2014_000000241803.jpg,"Donuts elaborately iced and decorated with sprinkles and marshmallows"
COCO_train2014_000000241803.jpg,"doughnuts with many toppings together in a display case"
COCO_train2014_000000241803.jpg,"some donuts with toppings on a black tray"
COCO_train2014_000000257858.jpg,"A woman pulls a suitcase through a crowded sidewalk ."
COCO_train2014_000000257858.jpg,"A woman in a purple dress pulling a bag of luggage ."
COCO_train2014_000000257858.jpg,"a female carrying luggage in a crowded sidewalk"
COCO_train2014_000000257858.jpg,"a woman is walking down a sidewalk with her bag"
COCO_train2014_000000257858.jpg,"A woman is pulling a large piece of luggage down the street ."
COCO_train2014_000000290560.jpg,"The people are riding in a horse drawn carriage ."
COCO_train2014_000000290560.jpg,"A man and a woman take a horse and carriage ride down the street ."
COCO_train2014_000000290560.jpg,"The people are riding in a horse and carriage that is driven by a man in a top hat ."
COCO_train2014_000000290560.jpg,"The man and woman ride in the horse drawn carriage ."
COCO_train2014_000000290560.jpg,"A horse drawn carriage pulling a carriage through a park ."
COCO_train2014_000000108429.jpg,"We are looking at a steak with rice ."
COCO_train2014_000000108429.jpg,"A steak , rice , and a side dish on top of a plate"
COCO_train2014_000000108429.jpg,"A white plate topped with rice , steak and a smaller bowl of mashed potatoes ."
COCO_train2014_000000108429.jpg,"A plate consisting of steak , rice , and macaroni and cheese ."
COCO_train2014_000000108429.jpg,"A plate that has different types of food on it ."
COCO_train2014_000000208984.jpg,"an adult elephant walking beside a very small baby elephant"
COCO_train2014_000000208984.jpg,"An adult elephant and baby elephant in grassy area next to trees ."
COCO_train2014_000000208984.jpg,"A large and small elephant in some tall grass ."
COCO_train2014_000000208984.jpg,"An infant elephant follows an adult elephant through grass ."
COCO_train2014_000000208984.jpg,"a close up of two elephants in a field with trees in the background"
COCO_train2014_000000043522.jpg,"A long blue and yellow train traveling down tracks ."
COCO_train2014_000000043522.jpg,"A yellow train pulling into a station ."
COCO_train2014_000000043522.jpg,"A train is parked at the platform of an indoor station ."
COCO_train2014_000000043522.jpg,"a train sitting at a train station under an enclosed area"
COCO_train2014_000000043522.jpg,"A commuter train on the tracks in a terminal ."
COCO_train2014_000000192577.jpg,"A close up of a pizza in a dish ."
COCO_train2014_000000192577.jpg,"a close up of food on a plate on a table"
COCO_train2014_000000192577.jpg,"A close up of a pizza with cheese and mushrooms"
COCO_train2014_000000192577.jpg,"Baked item displayed in metal serving dish on wooden table ."
COCO_train2014_000000192577.jpg,"A pizza sitting on top of a pan on a table ."
COCO_train2014_000000054893.jpg,"A bird flying in the air over a body of water ."
COCO_train2014_000000054893.jpg,"A sea gull flies in the blue sky over the blue ocean ."
COCO_train2014_000000054893.jpg,"A bird spreads its wings while flying over the ocean ."
COCO_train2014_000000054893.jpg,"A bird is flying high above the blue ocean"
COCO_train2014_000000054893.jpg,"A seagull lowers the landing gear before touching down on the beach ."
COCO_train2014_000000273808.jpg,"Looking across the messy expanse of an apartment living room"
COCO_train2014_000000273808.jpg,"A cluttered room leading in to another room ."
COCO_train2014_000000273808.jpg,"A cluttered living room with stuff on the floor"
COCO_train2014_000000273808.jpg,"A well used living room with bright colors ."
COCO_train2014_000000273808.jpg,"A living area with a bookshelf , light and pillows ."
COCO_train2014_000000085670.jpg,"This is a close up of an animal that looks like a dog but has very long bear claws ."
COCO_train2014_000000085670.jpg,"A black bear holds a carrot in his long nailed hand ."
COCO_train2014_000000085670.jpg,"A sun bear eating a carrot on a rock ."
COCO_train2014_000000085670.jpg,"An animal with a carrot in it 's hand ."
COCO_train2014_000000085670.jpg,"An animal holding a carrot laying on a rock ."
COCO_train2014_000000214119.jpg,"Two zebra 's examining each other in a field ."
COCO_train2014_000000214119.jpg,"Two friendly zebras standing in an open wooded area ."
COCO_train2014_000000214119.jpg,"Two zebras standing side by side with their noses on each other 's back ."
COCO_train2014_000000214119.jpg,"Two zebra standing side by side next to a field ."
COCO_train2014_000000214119.jpg,"Two zebras are standing next to each other 's butts ."
COCO_train2014_000000471278.jpg,"A large brown and white cow on the side of the hill ."
COCO_train2014_000000471278.jpg,"There cow , with a bell around her neck , is on the grassy hillside , heavy with milk ."
COCO_train2014_000000471278.jpg,"A brown and white cow with horns standing on a lush green hillside ."
COCO_train2014_000000471278.jpg,"a brown horned cow with a bell collar standing on a green hill ."
COCO_train2014_000000471278.jpg,"A cow with full udders is going up a hill ."
COCO_train2014_000000016669.jpg,"A desktop computer monitor sitting on top of a wooden desk ."
COCO_train2014_000000016669.jpg,"A computer screen with a melting apple on it"
COCO_train2014_000000016669.jpg,"A large computer sitting on a desk near a smaller computer"
COCO_train2014_000000016669.jpg,"Two monitors on a desk with a light in the corner ."
COCO_train2014_000000016669.jpg,"There is a computer with a green wallpaper"
COCO_train2014_000000358189.jpg,"A white bus sitting on the side of a road next to a tree ."
COCO_train2014_000000358189.jpg,"A bus that is sitting on the side of the street ."
COCO_train2014_000000358189.jpg,"White bus on an empty tree lined street"
COCO_train2014_000000358189.jpg,"A bus on a street next to a tree"
COCO_train2014_000000358189.jpg,"The white bus is going down the quiet city street ."
COCO_train2014_000000044719.jpg,"A woman lying on the ground next to a cat , smiling ."
COCO_train2014_000000044719.jpg,"A smiling woman lies on the floor next to a cat ."
COCO_train2014_000000044719.jpg,"A person lies on a rug next to a striped cat ."
COCO_train2014_000000044719.jpg,"a person laying in the floor with a black and gray cat"
COCO_train2014_000000044719.jpg,"A lady lying on the floor with a tabby cat ."
COCO_train2014_000000516417.jpg,"Small train with visitors in cars at outdoor venue ."
COCO_train2014_000000516417.jpg,"A coal fired train with passengers behind a split rail fence ."
COCO_train2014_000000516417.jpg,"a train on a track near many trees"
COCO_train2014_000000516417.jpg,"A train sitting on top of tracks with steam pouring out of it ."
COCO_train2014_000000516417.jpg,"A train ride moving through a park with passengers on board ."
COCO_train2014_000000500982.jpg,"A man and woman sitting on chairs near a table"
COCO_train2014_000000500982.jpg,"Two people sit in front of a refrigerator at a kitchen table ."
COCO_train2014_000000500982.jpg,"Two people are sitting in a kitchen by a table ."
COCO_train2014_000000500982.jpg,"A man and a woman sitting at a dining room table ."
COCO_train2014_000000500982.jpg,"A man and woman sit in the kitchen beside a plate of fruit ."
COCO_train2014_000000462283.jpg,"People attached to snowboards sitting on the snow ."
COCO_train2014_000000462283.jpg,"a bunch of people playing in some snow"
COCO_train2014_000000462283.jpg,"A couple of people sitting in the snow on top of snow boards ."
COCO_train2014_000000462283.jpg,"Four people sitting in snow with snowboards on feet and one person standing in a flash of light , and evergreen trees behind ."
COCO_train2014_000000462283.jpg,"A group of snowboarders sitting down on a slope ."
COCO_train2014_000000450558.jpg,"A piece of food that is seasoned with different things ."
COCO_train2014_000000450558.jpg,"The pizza is topped with broccoli and onions ."
COCO_train2014_000000450558.jpg,"A piece of pizza is seen on a plate ."
COCO_train2014_000000450558.jpg,"A steak covered with seasonings of mushrooms and broccoli ."
COCO_train2014_000000450558.jpg,"what looks like a slice of veggie covered pizza sitting on a white plate"
COCO_train2014_000000139967.jpg,"A view of a bench with a vase next to it , it looks old fashioned ."
COCO_train2014_000000139967.jpg,"This stone park bench has plants around it"
COCO_train2014_000000139967.jpg,"An old concrete bench that is part of an old building with a pillar ."
COCO_train2014_000000139967.jpg,"A black and white image shows and old outdoor bench ."
COCO_train2014_000000139967.jpg,"A bench and column in a garden with overgrown vegetation ."
COCO_train2014_000000128645.jpg,"a close up of graffiti painted on a train"
COCO_train2014_000000128645.jpg,"Blue graffiti covers the side of a blue passenger train ."
COCO_train2014_000000128645.jpg,"A side view of a train with graffiti on the side ."
COCO_train2014_000000128645.jpg,"The side of the train is covered in graffiti ."
COCO_train2014_000000128645.jpg,"A purple train covered in graffiti sitting on train tracks ."
COCO_train2014_000000353933.jpg,"A COUPLE IS SATANDNG IN COSTUME ON THE CURB"
COCO_train2014_000000353933.jpg,"Black and white image of a vintage sedan and a woman and man in gangster costume ."
COCO_train2014_000000353933.jpg,"A couple stands next to an older shiny car"
COCO_train2014_000000353933.jpg,"A woman handing on to a man standing next to a car ."
COCO_train2014_000000353933.jpg,"A man and woman standing on a curb by a classic car ."
COCO_train2014_000000376509.jpg,"A man eating an ice cream sandwich with his right hand ."
COCO_train2014_000000376509.jpg,"A man eating a cookie and ice cream sandwich"
COCO_train2014_000000376509.jpg,"A man in a striped shirt eating an ice cream sandwich ."
COCO_train2014_000000376509.jpg,"A man is biting into an icecream sandwich"
COCO_train2014_000000376509.jpg,"A man with glasses eating an ice cream sandwich ."
COCO_train2014_000000472893.jpg,"a couple of people that are skiing in some snow"
COCO_train2014_000000472893.jpg,"two people riding skis on a snowy surface"
COCO_train2014_000000472893.jpg,"Two people walking in the snow with skis on ."
COCO_train2014_000000472893.jpg,"A couple of people walking with a dog through snow covered country ."
COCO_train2014_000000472893.jpg,"A man and woman with a dog cross country skiing ."
COCO_train2014_000000133791.jpg,"A white odd shaped toilet in a small black and white bathroom ."
COCO_train2014_000000133791.jpg,"There is a flat toilet in the corner of a bathroom"
COCO_train2014_000000133791.jpg,"There is a toilet brush and holder in this very modern bathroom ."
COCO_train2014_000000133791.jpg,"New age bathroom with toilet , seat covers , and towel dispenser"
COCO_train2014_000000133791.jpg,"A shining bathroom in a stall with some paper on the floor ."
COCO_train2014_000000425093.jpg,"A railroad train driving down a city street"
COCO_train2014_000000425093.jpg,"The train is located in the city amidst tall buildings"
COCO_train2014_000000425093.jpg,"A PERSON STANDING NEAR TO A TRAIN PASSING BY ."
COCO_train2014_000000425093.jpg,"A pedestrian watches the train move down the city street ."
COCO_train2014_000000425093.jpg,"an image of train going down the track past a city"
COCO_train2014_000000204241.jpg,"a table covered in vegetables of all sizes and colors"
COCO_train2014_000000204241.jpg,"A bunch of fruit and vegetables are on a table ."
COCO_train2014_000000204241.jpg,"A pile of vegetables and fruits are sitting on a table ."
COCO_train2014_000000204241.jpg,"A table full of vegetables and fruits in a sunny window ."
COCO_train2014_000000204241.jpg,"A cornucopia of assorted fresh fruits and vegetables ."
COCO_train2014_000000306499.jpg,"A white sink and mirror in a room ."
COCO_train2014_000000306499.jpg,"A sink and mirror are attached to a wall in the bathroom ."
COCO_train2014_000000306499.jpg,"A bathroom with a sink , urinal and a cabinet and mirror on the wall"
COCO_train2014_000000306499.jpg,"Empty bathroom with only a sink , toilet , and cabinet ."
COCO_train2014_000000306499.jpg,"An empty bathroom with light shining in through a set of doors ."
COCO_train2014_000000016578.jpg,"A car waiting to proceed through an intersection ."
COCO_train2014_000000016578.jpg,"some cars buildings people and a yellow traffic light"
COCO_train2014_000000016578.jpg,"City intersection with different varieties of cars in the daytime ."
COCO_train2014_000000016578.jpg,"a busy street intersection with cars driving and pedestrians"
COCO_train2014_000000016578.jpg,"A car stopped at a traffic light on a busy street ."
COCO_train2014_000000553872.jpg,"A yellow and brown bird sits on a branch ."
COCO_train2014_000000553872.jpg,"A small bird sitting on top top of a tree branch ."
COCO_train2014_000000553872.jpg,"A small bird perched on a thin branch ."
COCO_train2014_000000553872.jpg,"A bird sits on a branch of a tree ."
COCO_train2014_000000553872.jpg,"A bird sits on a branch in a tree with leaves"
COCO_train2014_000000224005.jpg,"A horse is pulling a covered wagon carrying two people"
COCO_train2014_000000224005.jpg,"A horse drawn carriage driving across a street ."
COCO_train2014_000000224005.jpg,"A man on a horse drawn carriage is going down the street"
COCO_train2014_000000224005.jpg,"a man on a buggy that is being pulled by a horse"
COCO_train2014_000000224005.jpg,"a horse pulled wagon crossing the street in a city"
COCO_train2014_000000010639.jpg,"There is a childs baseball game going on on a field"
COCO_train2014_000000010639.jpg,"A kids baseball game is underway as the batter prepares his swing ."
COCO_train2014_000000010639.jpg,"Kids are playing a league baseball game as parents look on from the benches ."
COCO_train2014_000000010639.jpg,"Youth baseball teams playing on a dirt baseball diamond and grass in the outfield ."
COCO_train2014_000000010639.jpg,"A little league baseball game showing the batter and catcher preparing for a pitch"
COCO_train2014_000000197071.jpg,"The man in the baseball cap is driving a boat ."
COCO_train2014_000000197071.jpg,"The man is driving a boat through calm waters ."
COCO_train2014_000000197071.jpg,"A man is in a boat on a lake ."
COCO_train2014_000000197071.jpg,"a man riding a little boat in the water"
COCO_train2014_000000197071.jpg,"A man drives a motorboat across the water ."
COCO_train2014_000000281835.jpg,"A bird sitting on top of a slab of cement ."
COCO_train2014_000000281835.jpg,"A bird is on the steps in a large city ."
COCO_train2014_000000281835.jpg,"A bird perched on a concrete curb in the city ."
COCO_train2014_000000281835.jpg,"A bird stands on a ledge near a stone vase in a city ."
COCO_train2014_000000281835.jpg,"A bird sits on concrete structure outdoors during the day ."
COCO_train2014_000000573046.jpg,"A guy holding a white umbrella and light on the beach at night ."
COCO_train2014_000000573046.jpg,"A man holding a camera on the beach at night ."
COCO_train2014_000000573046.jpg,"A man holding an umbrella light on a beach ."
COCO_train2014_000000573046.jpg,"A man has an umbrella and flash light ."
COCO_train2014_000000573046.jpg,"A smiling man holding an umbrella with a light on it ."
COCO_train2014_000000558317.jpg,"A cat laying next to a computer keyboard ."
COCO_train2014_000000558317.jpg,"A cat sits in front of a laptop ."
COCO_train2014_000000558317.jpg,"A cat staring at something while in front of a laptop ."
COCO_train2014_000000558317.jpg,"A side view of a cat in front of a computer are shown ."
COCO_train2014_000000558317.jpg,"a cat is sitting in front of a laptop"
COCO_train2014_000000230403.jpg,"A bathroom with two stalls , sinks and a mirror ."
COCO_train2014_000000230403.jpg,"Sinks , a mirror and toilet stalls in a bathroom ."
COCO_train2014_000000230403.jpg,"an image of public stall restroom that is very dirty"
COCO_train2014_000000230403.jpg,"Two restroom sinks , a mirror , and two windows ."
COCO_train2014_000000230403.jpg,"A public restroom which is in bad order with no lighting ."
COCO_train2014_000000058857.jpg,"A young boy making a peanut butter sandwich ."
COCO_train2014_000000058857.jpg,"A child standing at the kitchen counter making a sandwich ."
COCO_train2014_000000058857.jpg,"A young child on a stool making a peanut butter sandwich ."
COCO_train2014_000000058857.jpg,"A little girl standing on a stool making a peanut butter sandwich ."
COCO_train2014_000000058857.jpg,"A small child putting peanut butter on some bread ."
COCO_train2014_000000003259.jpg,"a desk filled with assorted electronics and a phone"
COCO_train2014_000000003259.jpg,"Computer equipment displayed on desktop with other electronic items in office ."
COCO_train2014_000000003259.jpg,"A laptop and a home computer on a desk ."
COCO_train2014_000000003259.jpg,"A computer is sitting on a crowded desk ."
COCO_train2014_000000003259.jpg,"a brown desk two laptops a phone and a monitor"
COCO_train2014_000000488413.jpg,"A woman holds a small child wearing a paper hat and a pizza on a plate ."
COCO_train2014_000000488413.jpg,"A young child holding a pizza that he made"
COCO_train2014_000000488413.jpg,"A woman and young child are holding up a plate of food ."
COCO_train2014_000000488413.jpg,"a person leaning down holding a pizza in front of a small child"
COCO_train2014_000000488413.jpg,"The woman and child are eating spaghetti together ."
COCO_train2014_000000436073.jpg,"A little girl brushing her teeth with a pink tooth brush ."
COCO_train2014_000000436073.jpg,"Child in a body town getting their teeth brushed ."
COCO_train2014_000000436073.jpg,"a close up of a young child getting his teeth brushed"
COCO_train2014_000000436073.jpg,"A child wrapped in a towel is getting his/her teeth brushed ."
COCO_train2014_000000436073.jpg,"A young child wrapped in a blanket gets a teeth cleaning ."
COCO_train2014_000000177618.jpg,"A train traveling along train tracks next to a train station"
COCO_train2014_000000177618.jpg,"A picture of a train pulling into a station ."
COCO_train2014_000000177618.jpg,"a train on a train track with four other train tracks beside it ."
COCO_train2014_000000177618.jpg,"A number of rail lines on a bend and a train on one of them"
COCO_train2014_000000177618.jpg,"A single train at a train stop with many train tracks ."
COCO_train2014_000000374999.jpg,"An empty roadway between two rows of buildings ."
COCO_train2014_000000374999.jpg,"An empty street with adobe houses on both sides"
COCO_train2014_000000374999.jpg,"An empty alley with a street sign at the end of it ."
COCO_train2014_000000374999.jpg,"A narrow roadway intersects a number of apartment buildings ."
COCO_train2014_000000374999.jpg,"An alley with no cars but some houses and a blue sky ."
COCO_train2014_000000264636.jpg,"many people riding surf boards with paddles in a body of water"
COCO_train2014_000000264636.jpg,"Six people on standing surfboards paddling near cliffs"
COCO_train2014_000000264636.jpg,"A group of people riding paddle boats on top of blue water ."
COCO_train2014_000000264636.jpg,"A group of people are using paddles to navigate their surfboards ."
COCO_train2014_000000264636.jpg,"A group of people on surfboards in the water ."
COCO_train2014_000000114630.jpg,"Kids sit at a blue table that is set for a celebration with a large cake on it ."
COCO_train2014_000000114630.jpg,"The children is blowing out the birthday candles on the cake ."
COCO_train2014_000000114630.jpg,"A boy blowing out candles on a cake ."
COCO_train2014_000000114630.jpg,"A child blows out candles on a birthday cake with the Hulk on it ."
COCO_train2014_000000114630.jpg,"A boy blowing out candles on his birthday cake at his birthday party ."
COCO_train2014_000000026981.jpg,"some broccoli a piece of chicken and some white rice"
COCO_train2014_000000026981.jpg,"A plate of food containing rice and broccoli ."
